src_ip,dst_ip,src_port,dst_port,protocol,packet_size,timestamp
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.113191
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.113203
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.113203
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.113303
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.113315
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.113315
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.113414
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.113425
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.113425
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.113696
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.113715
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.113793
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.113806
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.113806
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.113806
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.113902
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.113914
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.114013
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.114026
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.114026
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.114124
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.114136
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.114233
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.114243
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.114243
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.114440
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.114455
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.114548
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.114561
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.114561
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.114666
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.114690
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.114690
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.114690
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.114690
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.114766
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.114777
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.114881
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.114892
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.114892
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.115277
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.115292
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.115373
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.115381
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.115381
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.115381
13.107.137.11,10.52.21.225,443,2458,TCP,54,1773567964.115489
10.52.21.225,13.107.137.11,2458,443,TCP,1454,1773567964.115497
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.115591
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.115601
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.115601
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.115701
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.115707
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.115905
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.115916
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.115916
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.115916
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.115916
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.116013
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.116019
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.116124
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.116132
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.116589
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.116608
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.116795
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.116808
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.116905
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.116915
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.117015
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.117023
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.117123
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.117131
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.117386
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.117398
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.117493
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.117501
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.117593
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.117600
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.117703
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.117711
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.117711
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.117818
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.117826
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.118099
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.118111
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.118203
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.118211
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.118313
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.118324
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.118421
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.118428
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.118532
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.118539
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.118643
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.118650
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.118796
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.118807
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.118807
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.118907
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.118915
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.119016
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.119024
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.119132
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.119141
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.119578
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.119595
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.119595
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.119675
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.119686
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.119686
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.119784
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.119795
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.119896
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.119907
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.119907
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.120001
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.120010
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.120010
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.120010
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.120114
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.120125
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.120125
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.120323
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.120337
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.120337
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.120422
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.120432
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.120535
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.120545
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.120545
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.120648
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.120658
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.120755
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.120765
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.121178
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.121197
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.121197
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.121276
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.121287
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.121287
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.121287
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.121383
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.121392
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.121497
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.121507
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.121611
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.121628
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.121628
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.121709
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.121719
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.122098
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.122114
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.122114
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.122201
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.122212
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.122212
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.122303
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.122312
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.122417
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.122427
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.122530
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.122540
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.122639
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.122649
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.122811
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.122828
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.122905
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.122915
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.123128
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.123150
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.123183
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.123196
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.123196
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.123372
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.123386
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.123477
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.123487
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.123589
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.123597
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.123696
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.123705
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.123806
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.123815
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.123995
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.124012
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.124102
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.124115
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.124208
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.124220
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.124322
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.124333
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.124333
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.124432
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.124441
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.124717
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.124734
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.125042
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.125057
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.125088
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.125088
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.125118
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.125118
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.125173
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.125184
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.125184
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.125244
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.125251
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.125251
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.125251
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.125523
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.125542
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.125628
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.125638
13.107.137.11,10.52.21.225,443,2465,TCP,1454,1773567964.125954
13.107.137.11,10.52.21.225,443,2465,TCP,1454,1773567964.126253
10.52.21.225,13.107.137.11,2465,443,TCP,54,1773567964.126268
13.107.137.11,10.52.21.225,443,2465,TCP,143,1773567964.126354
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.126467
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.126478
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.126573
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.126584
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.126584
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.126584
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.126694
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.126718
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.126718
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.126718
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.126718
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.126838
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.126872
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.126872
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.126872
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567964.127171
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.127256
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.127271
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.127356
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.127364
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.127469
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.127479
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.127571
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.127584
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.127676
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.127683
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.128237
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.128266
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.128266
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.128341
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.128353
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.128432
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.128443
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.128543
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.128555
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.128643
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.128654
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.128654
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.128654
10.52.21.225,13.107.137.11,45699,443,TCP,1454,1773567964.132673
10.52.21.225,13.107.137.11,45699,443,TCP,1353,1773567964.132673
10.52.21.225,13.107.137.11,45699,443,TCP,1128,1773567964.132884
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.141117
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.141188
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.141188
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.141309
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.141309
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.141330
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.141330
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.141390
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.141399
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.147134
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567964.147134
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.147192
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567964.147248
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567964.147248
13.107.137.11,10.52.21.225,443,2463,TCP,66,1773567964.147295
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.147323
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.147330
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.147330
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.147349
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.147354
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.147437
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.147444
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.147444
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.153141
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.153141
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.153179
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.153179
13.107.137.11,10.52.21.225,443,2464,TCP,54,1773567964.153237
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.153255
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567964.153255
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.153291
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.153299
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.153299
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.153379
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.153394
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.153484
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.153496
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.153496
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.159149
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.159205
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.159485
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.159516
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.159516
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.159658
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.159686
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.159717
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.159728
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.159799
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.159808
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.159885
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.159896
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.160944
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.160969
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.161055
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.161071
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.161137
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.161147
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.161254
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.161264
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.161344
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.161353
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567964.161353
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567964.161449
